Operation_ID,Customer_ID,Order_Date,Delivery_Date,Delivery_Status,Order_Status,Inventory_Used
466,1465,4/30/2023,10/23/2023,Delivered,Completed,40
467,1466,3/23/2021,1/16/2021,Delivered,Completed,41
468,1467,1/29/2023,2/13/2022,Pending,Completed,35
469,1468,2/25/2022,2/2/2020,Delivered,Completed,30
470,1469,7/27/2023,8/27/2021,Delivered,Completed,36
471,1470,11/18/2022,5/10/2023,Delivered,Processing,21
472,1471,11/28/2020,8/22/2021,Delivered,Completed,26
473,1472,10/6/2020,4/12/2021,Delivered,Completed,25
474,1473,3/24/2022,10/5/2021,Delivered,Processing,24
475,1474,8/12/2022,11/11/2020,Delivered,Completed,35
476,1475,12/20/2020,6/23/2023,Delivered,Completed,35
477,1476,5/20/2021,10/30/2020,Delivered,Completed,27
478,1477,12/4/2021,5/24/2021,Delivered,Completed,30
479,1478,5/10/2022,4/29/2020,Delivered,Completed,27
480,1479,7/24/2020,8/21/2023,Delivered,Processing,31
481,1480,5/10/2020,10/15/2021,Delivered,Completed,17
482,1481,5/8/2023,4/9/2022,Delivered,Completed,34
483,1482,8/12/2021,5/14/2020,Delivered,Completed,27
484,1483,1/28/2021,11/24/2023,Delivered,Completed,28
485,1484,4/20/2022,7/19/2023,Delivered,Completed,28
486,1485,7/20/2020,12/1/2023,Delivered,Completed,26
487,1486,8/2/2021,7/22/2020,Returned,Completed,25
488,1487,10/1/2022,12/22/2021,Delivered,Completed,30
489,1488,11/1/2021,12/26/2020,Delivered,Processing,38
490,1489,3/5/2022,9/26/2022,Delivered,Completed,32
491,1490,10/9/2020,10/21/2020,Delivered,Failed,26
492,1491,4/16/2023,9/23/2022,Delivered,Completed,25
493,1492,7/5/2022,7/14/2022,Delivered,Completed,28
494,1493,2/16/2023,3/7/2021,Delivered,Completed,35
495,1494,1/17/2023,11/26/2022,Delivered,Completed,22
496,1495,11/2/2020,12/20/2020,Pending,Completed,23
497,1496,5/21/2021,1/8/2020,Delivered,Completed,29
498,1497,1/1/2022,10/23/2020,Delivered,Completed,39
499,1498,11/25/2021,12/14/2023,Delivered,Completed,23
500,1499,3/4/2021,3/30/2022,Delivered,Completed,34
501,1500,5/24/2020,6/10/2021,Delivered,Completed,17
502,1501,12/25/2022,2/24/2020,Delivered,Completed,42
503,1502,8/5/2023,8/13/2022,Delivered,Completed,25
504,1503,7/22/2023,4/26/2022,Delivered,Completed,28
505,1504,6/10/2021,12/27/2021,Delivered,Completed,23
506,1505,8/22/2021,12/5/2021,Delivered,Completed,22
507,1506,9/22/2021,1/23/2023,Delivered,Completed,27
508,1507,12/17/2023,3/14/2020,Delivered,Completed,24
509,1508,3/10/2022,4/18/2021,Delivered,Completed,38
510,1509,5/13/2023,7/1/2023,Delivered,Completed,32
511,1510,3/27/2020,12/16/2022,Delivered,Completed,31
512,1511,9/4/2021,11/4/2021,Delivered,Completed,24
513,1512,11/19/2022,12/5/2023,Delivered,Completed,22
514,1513,12/12/2022,11/4/2022,Delivered,Completed,31
515,1514,2/15/2021,11/21/2023,Delivered,Completed,24
516,1515,11/18/2021,6/19/2022,Delivered,Completed,32
517,1516,3/13/2022,12/7/2020,Pending,Completed,30
518,1517,2/12/2021,8/10/2023,Delivered,Completed,29
519,1518,8/6/2021,1/19/2020,Delivered,Completed,26
520,1519,9/27/2022,5/3/2020,Delivered,Failed,25
521,1520,7/21/2020,2/1/2020,Delivered,Completed,34
522,1521,5/31/2022,1/13/2020,Delivered,Completed,34
523,1522,2/6/2023,1/16/2021,Delivered,Failed,30
524,1523,8/11/2023,2/21/2021,Delivered,Completed,28
525,1524,12/15/2022,8/9/2021,Delivered,Completed,30
526,1525,4/29/2020,6/29/2020,Delivered,Completed,25
527,1526,8/5/2020,8/8/2021,Delivered,Completed,30
528,1527,8/24/2022,2/24/2021,Delivered,Completed,24
529,1528,7/26/2022,10/28/2020,Pending,Completed,46
530,1529,6/25/2020,2/14/2021,Delivered,Completed,24
531,1530,4/28/2020,12/9/2021,Delivered,Completed,19
532,1531,1/21/2023,3/15/2021,Delivered,Completed,18
533,1532,6/3/2022,1/29/2022,Delivered,Completed,36
534,1533,5/1/2023,12/23/2021,Delivered,Completed,34
535,1534,3/14/2022,7/18/2023,Delivered,Completed,30
536,1535,1/21/2022,6/25/2022,Delivered,Completed,31
537,1536,6/17/2021,1/12/2022,Pending,Completed,26
538,1537,3/22/2020,12/26/2021,Delivered,Processing,25
539,1538,3/21/2022,8/9/2020,Delivered,Completed,26
540,1539,1/11/2022,8/18/2021,Delivered,Failed,22
541,1540,2/24/2020,10/14/2020,Delivered,Completed,32
542,1541,4/15/2020,2/3/2020,Delivered,Completed,31
543,1542,10/25/2020,4/10/2021,Delivered,Completed,27
544,1543,2/8/2021,5/9/2021,Delivered,Completed,24
545,1544,1/27/2022,1/17/2023,Delivered,Completed,29
546,1545,4/4/2022,4/25/2021,Pending,Completed,27
547,1546,9/12/2021,4/10/2021,Delivered,Completed,26
548,1547,6/19/2020,9/17/2022,Delivered,Completed,35
549,1548,9/3/2021,5/9/2023,Delivered,Completed,21
550,1549,3/10/2020,1/28/2020,Delivered,Completed,25
551,1550,8/23/2022,11/9/2022,Pending,Completed,34
552,1551,7/17/2022,7/2/2021,Delivered,Completed,36
553,1552,8/13/2020,2/15/2022,Delivered,Completed,30
554,1553,5/31/2021,1/26/2020,Delivered,Completed,28
555,1554,10/20/2020,4/13/2023,Delivered,Completed,27
556,1555,6/15/2020,12/10/2023,Delivered,Completed,20
557,1556,12/26/2023,4/25/2021,Delivered,Completed,28
558,1557,2/16/2020,4/29/2022,Delivered,Completed,26
559,1558,10/12/2021,12/16/2023,Returned,Completed,23
560,1559,9/21/2021,6/23/2022,Delivered,Completed,36
561,1560,5/16/2021,10/5/2021,Delivered,Completed,42
562,1561,11/8/2021,11/10/2022,Pending,Completed,24
563,1562,6/24/2020,10/22/2023,Delivered,Completed,35
564,1563,1/26/2021,8/6/2021,Delivered,Completed,28
565,1564,6/25/2022,10/17/2021,Delivered,Completed,29
566,1565,7/24/2020,11/23/2023,Delivered,Completed,28
567,1566,11/4/2022,10/6/2022,Delivered,Completed,43
568,1567,4/23/2021,6/2/2022,Delivered,Completed,27
569,1568,12/24/2023,4/2/2023,Delivered,Completed,47
570,1569,6/18/2021,9/16/2021,Delivered,Failed,33
571,1570,4/25/2023,6/15/2020,Delivered,Completed,31
572,1571,7/13/2023,10/4/2021,Delivered,Completed,30
573,1572,10/2/2022,1/26/2023,Delivered,Completed,34
574,1573,12/5/2023,4/24/2022,Delivered,Completed,26
575,1574,4/5/2023,8/6/2022,Delivered,Completed,27
576,1575,3/19/2023,9/6/2023,Delivered,Completed,25
577,1576,11/1/2020,5/11/2022,Delivered,Completed,36
578,1577,11/10/2020,12/26/2021,Pending,Completed,31
579,1578,6/5/2023,8/8/2020,Pending,Completed,35
580,1579,7/27/2020,7/25/2020,Delivered,Completed,33
581,1580,4/30/2020,7/7/2023,Delivered,Completed,31
582,1581,1/24/2023,6/19/2020,Delivered,Completed,26
583,1582,3/27/2020,7/21/2023,Delivered,Processing,23
584,1583,6/22/2022,9/23/2022,Pending,Completed,32
585,1584,7/2/2022,6/5/2020,Delivered,Completed,22
586,1585,1/14/2023,8/9/2020,Cancelled,Completed,31
587,1586,1/30/2022,1/28/2023,Delivered,Completed,29
588,1587,10/6/2023,6/10/2020,Delivered,Completed,33
589,1588,11/4/2022,12/18/2020,Delivered,Completed,27
590,1589,10/24/2021,5/12/2023,Delivered,Completed,25
591,1590,6/2/2023,11/4/2022,Delivered,Completed,39
592,1591,7/10/2023,10/17/2022,Delivered,Completed,36
593,1592,5/11/2023,5/20/2020,Delivered,Completed,39
594,1593,6/24/2020,2/19/2022,Pending,Failed,30
595,1594,10/21/2023,5/18/2023,Delivered,Processing,22
596,1595,6/17/2023,7/29/2021,Delivered,Completed,41
597,1596,12/22/2020,1/7/2022,Delivered,Completed,30
598,1597,11/19/2022,12/3/2021,Delivered,Completed,32
599,1598,4/21/2023,1/8/2022,Delivered,Processing,41
600,1599,10/15/2023,9/7/2023,Delivered,Processing,28
601,1600,10/16/2023,7/22/2021,Delivered,Completed,31
602,1601,11/1/2020,12/24/2022,Delivered,Completed,34
603,1602,8/29/2020,7/17/2020,Delivered,Completed,24
604,1603,8/4/2022,10/2/2020,Delivered,Completed,29
605,1604,6/7/2022,11/26/2023,Delivered,Processing,20
606,1605,4/18/2023,8/13/2021,Delivered,Processing,35
607,1606,5/28/2022,8/2/2021,Delivered,Completed,24
608,1607,4/28/2020,5/15/2021,Delivered,Completed,24
609,1608,4/10/2021,10/14/2020,Delivered,Completed,30
610,1609,12/24/2022,11/27/2020,Pending,Completed,27
611,1610,4/27/2021,12/4/2020,Pending,Completed,22
612,1611,6/19/2021,12/26/2023,Delivered,Completed,27
613,1612,10/2/2022,9/23/2023,Delivered,Completed,32
614,1613,12/11/2022,11/13/2023,Delivered,Completed,26
615,1614,5/31/2022,2/14/2020,Delivered,Completed,31
616,1615,11/1/2020,12/5/2023,Delivered,Completed,34
617,1616,4/18/2022,7/9/2023,Pending,Completed,37
618,1617,7/16/2021,8/25/2023,Delivered,Completed,24
619,1618,5/14/2022,12/19/2022,Delivered,Completed,27
620,1619,6/20/2020,9/23/2022,Delivered,Completed,32
621,1620,3/22/2022,7/13/2022,Delivered,Completed,24
622,1621,8/31/2020,10/3/2023,Delivered,Completed,28
623,1622,11/10/2021,12/5/2021,Delivered,Completed,45
624,1623,8/27/2023,8/20/2021,Delivered,Completed,24
625,1624,8/18/2023,4/3/2022,Delivered,Completed,24
626,1625,4/16/2020,9/24/2023,Delivered,Completed,26
627,1626,5/16/2020,11/27/2023,Delivered,Completed,39
628,1627,12/25/2022,9/14/2020,Delivered,Completed,20
629,1628,4/22/2022,4/7/2023,Delivered,Completed,25
630,1629,2/14/2020,2/7/2022,Delivered,Completed,34
631,1630,11/22/2021,5/4/2023,Delivered,Completed,26
632,1631,1/27/2020,3/23/2021,Returned,Completed,19
633,1632,4/30/2021,8/25/2021,Pending,Completed,26
634,1633,10/31/2021,7/9/2022,Delivered,Completed,33
635,1634,3/11/2020,12/21/2020,Delivered,Completed,22
636,1635,6/30/2023,7/10/2020,Returned,Completed,27
637,1636,1/27/2020,11/13/2021,Returned,Completed,28
638,1637,9/4/2023,2/29/2020,Delivered,Completed,36
639,1638,10/18/2022,12/21/2022,Delivered,Completed,33
640,1639,12/30/2022,7/6/2021,Delivered,Completed,34
641,1640,4/11/2022,10/29/2020,Delivered,Completed,27
642,1641,5/20/2020,8/14/2020,Delivered,Completed,30
643,1642,7/16/2020,6/3/2021,Delivered,Completed,40
644,1643,11/30/2023,12/7/2021,Delivered,Completed,26
645,1644,6/6/2021,5/26/2020,Delivered,Processing,28
646,1645,2/14/2020,4/7/2020,Delivered,Completed,31
647,1646,11/4/2023,3/13/2020,Delivered,Completed,32
648,1647,8/8/2022,5/11/2023,Returned,Completed,21
649,1648,6/1/2022,9/30/2022,Delivered,Completed,24
650,1649,7/14/2022,3/1/2021,Delivered,Completed,29
651,1650,2/11/2020,10/27/2021,Delivered,Completed,28
652,1651,4/18/2021,12/27/2020,Returned,Completed,27
653,1652,9/8/2021,1/30/2020,Delivered,Failed,29
654,1653,9/6/2023,3/16/2020,Delivered,Completed,36
655,1654,8/9/2022,3/13/2020,Delivered,Completed,25
656,1655,2/12/2020,3/8/2022,Delivered,Completed,26
657,1656,3/10/2020,1/31/2021,Delivered,Completed,35
658,1657,11/2/2022,2/8/2021,Delivered,Completed,45
659,1658,9/25/2020,5/13/2021,Pending,Completed,30
660,1659,3/20/2022,2/16/2023,Delivered,Completed,40
661,1660,1/26/2021,9/12/2023,Pending,Completed,37
662,1661,9/16/2022,1/12/2023,Delivered,Completed,29
663,1662,9/6/2021,8/18/2022,Delivered,Completed,36
664,1663,10/8/2023,1/17/2020,Delivered,Completed,32
665,1664,4/19/2022,4/27/2020,Delivered,Completed,25
666,1665,8/1/2021,3/26/2020,Delivered,Completed,26
667,1666,2/7/2022,9/29/2022,Delivered,Processing,26
668,1667,11/6/2020,4/23/2023,Returned,Completed,28
669,1668,10/5/2020,4/20/2020,Delivered,Completed,42
670,1669,9/19/2023,6/20/2020,Delivered,Processing,32
671,1670,12/12/2021,3/9/2021,Pending,Completed,36
672,1671,3/29/2020,8/25/2020,Returned,Processing,33
673,1672,8/7/2023,6/18/2023,Delivered,Completed,25
674,1673,7/5/2022,2/17/2023,Pending,Completed,25
675,1674,6/17/2021,2/6/2022,Delivered,Completed,33
676,1675,7/25/2022,5/6/2020,Delivered,Completed,28
677,1676,6/10/2022,7/28/2021,Delivered,Completed,27
678,1677,12/9/2020,2/2/2022,Delivered,Completed,26
679,1678,7/10/2020,10/12/2020,Pending,Completed,21
680,1679,2/28/2023,2/5/2020,Delivered,Completed,31
681,1680,1/26/2023,12/9/2021,Delivered,Completed,22
682,1681,3/21/2023,11/10/2023,Delivered,Completed,35
683,1682,5/12/2021,9/28/2023,Delivered,Completed,26
684,1683,1/17/2023,4/22/2022,Delivered,Completed,28
685,1684,3/19/2021,7/19/2020,Delivered,Completed,35
686,1685,11/8/2023,1/17/2023,Cancelled,Completed,26
687,1686,10/15/2021,8/5/2022,Delivered,Completed,41
688,1687,3/14/2023,7/14/2023,Delivered,Completed,31
689,1688,4/15/2021,10/12/2023,Delivered,Completed,21
690,1689,1/28/2020,8/10/2021,Delivered,Completed,26
691,1690,6/2/2020,7/5/2020,Delivered,Completed,29
692,1691,3/15/2022,1/20/2023,Delivered,Completed,32
693,1692,11/4/2022,12/26/2021,Pending,Completed,39
694,1693,6/5/2021,9/6/2020,Delivered,Completed,28
695,1694,3/3/2023,6/24/2023,Delivered,Completed,27
696,1695,6/26/2022,12/27/2021,Delivered,Completed,29
697,1696,5/5/2020,8/25/2021,Delivered,Completed,23
698,1697,6/23/2022,10/20/2022,Pending,Processing,23
699,1698,5/15/2020,9/22/2021,Delivered,Completed,26
700,1699,4/23/2023,3/2/2022,Delivered,Completed,29
701,1700,4/17/2023,12/15/2022,Pending,Completed,25
702,1701,9/19/2020,6/27/2021,Delivered,Completed,23
703,1702,1/10/2022,9/24/2022,Delivered,Completed,24
704,1703,9/16/2022,5/23/2021,Delivered,Completed,30
705,1704,10/31/2021,5/22/2021,Delivered,Completed,37
706,1705,9/1/2020,10/14/2022,Delivered,Completed,28
707,1706,7/30/2020,12/16/2021,Delivered,Completed,32
708,1707,7/26/2022,2/28/2020,Pending,Completed,27
709,1708,6/7/2020,7/1/2023,Delivered,Completed,29
710,1709,6/1/2021,11/25/2022,Delivered,Completed,32
711,1710,8/28/2021,9/7/2022,Delivered,Processing,32
712,1711,11/18/2023,10/4/2023,Delivered,Completed,34
713,1712,2/21/2020,8/14/2023,Delivered,Completed,31
714,1713,1/28/2021,5/22/2020,Delivered,Completed,30
715,1714,8/7/2021,4/27/2020,Delivered,Completed,35
716,1715,12/30/2020,9/28/2021,Delivered,Completed,30
717,1716,1/4/2023,10/8/2020,Delivered,Completed,32
718,1717,7/23/2022,11/17/2022,Delivered,Completed,25
719,1718,10/15/2021,9/17/2023,Delivered,Failed,29
720,1719,7/18/2023,12/15/2022,Delivered,Completed,26
721,1720,4/8/2022,2/22/2021,Delivered,Processing,40
722,1721,6/24/2022,9/22/2020,Delivered,Completed,25
723,1722,2/16/2021,12/16/2020,Delivered,Completed,27
724,1723,11/23/2023,12/18/2020,Delivered,Completed,19
725,1724,8/19/2020,8/16/2022,Delivered,Completed,34
726,1725,8/5/2020,7/30/2021,Delivered,Completed,27
727,1726,4/6/2020,7/30/2022,Delivered,Completed,27
728,1727,9/12/2020,9/2/2023,Delivered,Completed,31
729,1728,8/10/2022,8/2/2022,Delivered,Processing,33
730,1729,2/25/2022,12/13/2023,Returned,Completed,29
731,1730,2/28/2022,11/4/2020,Delivered,Completed,37
732,1731,1/5/2020,4/15/2020,Pending,Completed,35
733,1732,1/8/2021,4/14/2021,Delivered,Processing,19
734,1733,6/20/2022,4/1/2021,Delivered,Completed,28
735,1734,6/7/2023,9/24/2021,Delivered,Completed,26
736,1735,7/6/2020,10/23/2022,Delivered,Completed,33
737,1736,10/27/2023,12/19/2020,Pending,Completed,35
738,1737,9/28/2020,11/30/2022,Delivered,Processing,21
739,1738,4/28/2022,6/11/2023,Delivered,Completed,29
740,1739,6/3/2020,6/25/2023,Delivered,Completed,32
741,1740,12/5/2021,5/8/2020,Delivered,Completed,33
742,1741,7/21/2021,7/17/2020,Pending,Completed,28
743,1742,3/16/2020,11/15/2023,Pending,Completed,33
744,1743,6/23/2023,10/9/2023,Delivered,Completed,25
745,1744,11/17/2022,12/31/2022,Pending,Completed,43
746,1745,9/9/2023,11/25/2020,Delivered,Processing,21
747,1746,1/20/2022,9/20/2022,Delivered,Completed,32
748,1747,3/31/2022,6/13/2022,Delivered,Completed,32
749,1748,5/17/2023,7/1/2023,Delivered,Completed,33
750,1749,6/18/2020,8/6/2022,Delivered,Completed,38
751,1750,1/11/2020,12/23/2020,Delivered,Completed,20
752,1751,4/14/2021,12/4/2020,Pending,Completed,32
753,1752,4/23/2023,7/29/2021,Pending,Completed,39
754,1753,2/17/2021,5/5/2022,Delivered,Completed,32
755,1754,9/2/2021,2/16/2020,Returned,Completed,36
756,1755,2/19/2023,8/18/2020,Delivered,Completed,32
757,1756,9/6/2020,9/9/2023,Returned,Completed,34
758,1757,4/28/2020,4/26/2023,Delivered,Completed,28
759,1758,4/30/2020,5/24/2021,Delivered,Completed,27
760,1759,5/11/2021,2/15/2020,Delivered,Completed,25
761,1760,1/26/2021,2/21/2023,Delivered,Completed,39
762,1761,10/1/2021,6/5/2021,Delivered,Completed,33
763,1762,8/2/2023,6/22/2021,Pending,Completed,21
764,1763,11/27/2021,10/14/2023,Delivered,Completed,33
765,1764,3/6/2021,8/4/2022,Delivered,Completed,30
766,1765,3/21/2023,12/8/2023,Delivered,Completed,24
767,1766,1/21/2021,1/19/2020,Delivered,Completed,37
768,1767,8/14/2020,3/27/2023,Delivered,Failed,32
769,1768,7/24/2023,9/11/2021,Delivered,Completed,48
770,1769,9/1/2022,1/31/2022,Delivered,Processing,25
771,1770,9/26/2021,10/12/2020,Returned,Completed,39
772,1771,9/22/2020,10/31/2020,Delivered,Completed,40
773,1772,10/22/2020,10/29/2021,Pending,Completed,29
774,1773,7/9/2020,4/22/2021,Delivered,Completed,30
775,1774,6/6/2022,5/11/2022,Delivered,Completed,27
776,1775,1/11/2022,8/22/2020,Delivered,Completed,28
777,1776,4/8/2023,9/28/2023,Delivered,Completed,25
778,1777,10/23/2022,12/26/2023,Delivered,Processing,25
779,1778,7/16/2020,12/26/2023,Delivered,Completed,32
780,1779,6/22/2020,7/21/2021,Delivered,Completed,39
781,1780,1/9/2022,10/10/2022,Delivered,Completed,37
782,1781,9/3/2022,4/20/2022,Delivered,Completed,27
783,1782,3/2/2023,1/21/2023,Pending,Processing,32
784,1783,7/3/2020,8/11/2021,Delivered,Completed,34
785,1784,2/10/2021,12/2/2020,Delivered,Completed,28
786,1785,3/3/2022,12/30/2022,Returned,Completed,29
787,1786,10/13/2023,3/15/2021,Delivered,Completed,27
788,1787,6/27/2022,1/5/2023,Cancelled,Completed,20
789,1788,9/25/2023,2/4/2023,Delivered,Completed,23
790,1789,12/5/2022,2/1/2023,Delivered,Completed,28
791,1790,8/31/2023,2/3/2021,Delivered,Completed,16
792,1791,5/11/2023,2/13/2020,Delivered,Completed,31
793,1792,11/30/2021,6/2/2020,Delivered,Completed,31
794,1793,5/21/2021,2/3/2022,Delivered,Completed,35
795,1794,6/25/2022,8/28/2021,Pending,Completed,30
796,1795,5/27/2023,5/6/2021,Delivered,Completed,40
797,1796,10/24/2020,3/27/2021,Pending,Completed,31
798,1797,1/12/2023,8/5/2021,Delivered,Completed,29
799,1798,5/1/2020,8/7/2022,Delivered,Completed,25
800,1799,3/10/2022,1/9/2020,Delivered,Processing,20
801,1800,5/7/2021,10/6/2021,Pending,Completed,37
802,1801,6/19/2023,10/2/2020,Delivered,Processing,24
803,1802,2/21/2022,9/15/2021,Delivered,Completed,27
804,1803,10/3/2023,3/29/2021,Pending,Failed,32
805,1804,1/21/2023,5/30/2021,Returned,Completed,24
806,1805,9/30/2020,11/10/2021,Delivered,Completed,25
807,1806,6/18/2021,10/7/2023,Delivered,Completed,20
808,1807,12/5/2022,12/9/2020,Delivered,Completed,27
809,1808,6/1/2020,11/13/2023,Delivered,Completed,28
810,1809,10/5/2022,4/10/2023,Delivered,Completed,28
811,1810,7/27/2023,12/5/2020,Delivered,Processing,35
812,1811,1/16/2021,8/21/2022,Delivered,Completed,37
813,1812,6/9/2023,2/22/2023,Delivered,Completed,29
814,1813,10/6/2022,3/7/2022,Cancelled,Completed,24
815,1814,7/31/2020,3/29/2021,Delivered,Completed,29
816,1815,3/21/2021,11/6/2020,Delivered,Completed,31
817,1816,5/18/2020,5/11/2020,Delivered,Completed,33
818,1817,7/8/2020,5/12/2020,Delivered,Completed,35
819,1818,10/25/2023,11/17/2022,Pending,Completed,39
820,1819,11/1/2021,11/16/2021,Delivered,Completed,32
821,1820,11/20/2022,5/23/2020,Delivered,Completed,37
822,1821,12/11/2020,9/20/2023,Delivered,Completed,34
823,1822,11/2/2021,4/26/2021,Delivered,Completed,32
824,1823,4/12/2020,8/12/2023,Delivered,Completed,21
825,1824,1/8/2023,4/29/2021,Delivered,Completed,35
826,1825,8/20/2021,8/19/2023,Delivered,Completed,27
827,1826,3/11/2021,5/20/2023,Delivered,Completed,36
828,1827,7/24/2021,3/23/2021,Delivered,Completed,34
829,1828,9/24/2023,3/10/2023,Pending,Processing,29
830,1829,1/11/2021,1/26/2023,Pending,Completed,15
831,1830,7/10/2020,1/27/2021,Delivered,Completed,27
832,1831,8/28/2020,6/16/2021,Delivered,Completed,39
833,1832,11/23/2020,2/12/2021,Delivered,Completed,29
834,1833,7/13/2020,11/1/2023,Delivered,Completed,33
835,1834,11/19/2023,9/9/2022,Delivered,Completed,26
836,1835,1/23/2023,11/24/2022,Delivered,Completed,32
837,1836,1/9/2021,12/30/2023,Delivered,Failed,25
838,1837,1/6/2023,6/28/2021,Delivered,Completed,30
839,1838,12/11/2022,10/12/2021,Delivered,Completed,33
840,1839,12/10/2020,5/22/2021,Delivered,Completed,30
841,1840,4/17/2023,9/14/2022,Delivered,Completed,35
842,1841,7/12/2020,9/3/2021,Delivered,Completed,24
843,1842,6/15/2021,12/21/2022,Returned,Completed,27
844,1843,12/17/2021,3/19/2021,Pending,Completed,37
845,1844,9/28/2021,8/29/2021,Delivered,Processing,31
846,1845,8/16/2022,8/28/2021,Delivered,Completed,29
847,1846,3/30/2020,11/1/2022,Returned,Completed,28
848,1847,8/14/2023,2/16/2021,Delivered,Completed,29
849,1848,9/15/2023,8/16/2021,Pending,Completed,30
850,1849,10/17/2021,12/3/2021,Delivered,Completed,33
851,1850,8/1/2021,12/16/2023,Delivered,Completed,21
852,1851,5/23/2021,5/10/2023,Delivered,Completed,25
853,1852,3/4/2021,4/16/2023,Delivered,Completed,28
854,1853,12/29/2020,7/23/2023,Pending,Completed,26
855,1854,7/10/2020,4/22/2022,Delivered,Completed,29
856,1855,11/11/2020,7/15/2020,Delivered,Completed,38
