Campaign_ID,Customer_ID,Campaign_Type,Impressions,Clicks,Conversions,Spend
702,1701,TV,10128,506,5,426.08
703,1702,Social Media,9962,491,8,369.81
704,1703,Social Media,9898,496,9,731.82
705,1704,Email,9949,525,9,495.04
706,1705,Social Media,9980,532,13,52.4
707,1706,TV,10018,541,8,157.78
708,1707,Social Media,9942,504,12,237.1
709,1708,Billboard,10056,541,4,500.84
710,1709,Social Media,10065,500,13,864.66
711,1710,Email,9934,453,12,56.77
712,1711,Social Media,9989,477,4,338.92
713,1712,Email,10103,519,7,399.46
714,1713,Email,10014,513,13,180.38
715,1714,Email,9980,478,15,804.74
716,1715,Social Media,10092,513,10,488.18
717,1716,Email,9795,533,14,253.14
718,1717,Social Media,9944,490,7,375.93
719,1718,Social Media,10046,504,12,321.78
720,1719,Email,9987,461,9,180.57
721,1720,Billboard,10094,470,17,483.87
722,1721,Social Media,9983,504,16,207.79
723,1722,TV,9952,511,14,145.59
724,1723,Email,9937,514,11,1338.96
725,1724,TV,9910,492,16,241.25
726,1725,Social Media,9975,568,10,162.19
727,1726,TV,9851,516,11,393
728,1727,Email,9941,468,6,435.38
729,1728,Social Media,9877,509,9,186.14
730,1729,Social Media,9904,487,13,333.17
731,1730,Email,9893,464,7,288.52
732,1731,TV,10044,446,8,366.74
733,1732,Email,9912,509,10,607.5
734,1733,TV,10038,528,5,274.71
735,1734,TV,10060,507,7,287.4
736,1735,Email,9923,522,6,391.15
737,1736,Billboard,9935,512,10,341.35
738,1737,Social Media,10064,490,13,249.1
739,1738,Social Media,9941,486,9,722.81
740,1739,Email,10024,508,9,324
741,1740,Email,9999,525,6,289.98
742,1741,Email,9963,481,7,111.34
743,1742,Billboard,10087,455,11,708.44
744,1743,Email,10020,487,8,385.51
745,1744,Social Media,10026,513,10,156.91
746,1745,Email,10063,511,13,691.46
747,1746,Email,9973,491,10,1836.8
748,1747,Email,9993,499,9,697.67
749,1748,Billboard,9939,503,11,396.72
750,1749,Social Media,10113,465,16,279.72
751,1750,TV,9886,456,11,469.72
752,1751,TV,10021,485,9,1015.55
753,1752,Social Media,10036,536,8,155.67
754,1753,TV,9987,473,8,102.93
755,1754,Email,9919,513,10,112.26
756,1755,Email,9868,513,8,438.34
757,1756,Email,10081,483,8,689.78
758,1757,Email,9764,449,11,240.41
759,1758,Email,9859,470,8,926.2
760,1759,TV,9961,490,8,765.93
761,1760,Social Media,10045,502,10,499.8
762,1761,Email,10099,507,15,198.4
763,1762,Social Media,9905,510,8,420.16
764,1763,Social Media,10100,517,15,411.7
765,1764,Social Media,10106,532,15,627.72
766,1765,Email,10055,480,13,790.42
767,1766,Email,10082,486,8,123.4
768,1767,Social Media,10074,506,13,719.12
769,1768,Email,9882,495,9,370.06
770,1769,Social Media,10070,495,13,128.88
771,1770,TV,10041,466,15,142.04
772,1771,Email,10235,530,19,432.21
773,1772,Billboard,10172,469,13,200.11
774,1773,Email,10124,504,15,214.19
775,1774,Social Media,10058,529,11,401.89
776,1775,Social Media,10016,527,17,162.41
777,1776,Social Media,10039,498,6,1788.47
778,1777,Social Media,9990,515,7,115.41
779,1778,Email,9979,464,6,627.67
780,1779,Social Media,9931,491,8,783.4
781,1780,Social Media,10112,484,14,574.52
782,1781,TV,9869,526,11,446.26
783,1782,TV,9820,515,8,67.03
784,1783,Social Media,10039,499,5,422.05
785,1784,Email,10082,501,14,566.03
786,1785,Email,9992,506,10,127.38
787,1786,Billboard,10012,521,7,410.78
788,1787,TV,9902,501,7,409.21
789,1788,TV,10056,508,8,644.72
790,1789,TV,10019,496,13,84.01
791,1790,Email,10062,480,6,879.57
792,1791,Billboard,9904,477,11,150.77
793,1792,Email,9982,480,8,253.33
794,1793,TV,10023,520,11,334.98
795,1794,Billboard,10157,512,9,320.28
796,1795,Email,9946,485,14,101.32
797,1796,Email,9981,480,5,183.58
798,1797,TV,9878,525,7,220.7
799,1798,Email,10076,496,10,340.9
800,1799,Email,10062,497,10,370.29
801,1800,Email,9869,444,11,446.36
802,1801,Email,10052,475,10,1193.84
803,1802,Billboard,10132,529,8,267.36
804,1803,Social Media,9961,509,10,269.62
805,1804,TV,9943,514,13,707.85
806,1805,Social Media,9967,499,18,226.12
807,1806,TV,10008,495,17,479.82
808,1807,Social Media,10051,479,6,302.83
809,1808,Email,9930,483,11,106.45
810,1809,Social Media,9865,519,6,295.5
811,1810,Email,10115,491,7,512.69
812,1811,Billboard,10189,497,16,266.46
813,1812,Social Media,9807,533,8,462.52
814,1813,Social Media,9965,509,15,331.95
815,1814,Social Media,10005,460,11,229.21
816,1815,Social Media,9969,519,4,157.12
817,1816,Social Media,9932,520,13,765.51
818,1817,Social Media,10001,484,6,522.23
819,1818,Email,9987,468,9,385.15
820,1819,Email,9932,483,12,239.77
821,1820,Social Media,9887,493,9,220.48
822,1821,Billboard,9886,491,11,570.72
823,1822,Social Media,9915,546,11,375.73
824,1823,Email,9817,455,8,157.02
825,1824,Email,10120,464,14,721.3
826,1825,Social Media,9936,544,11,236.31
827,1826,Email,9926,519,5,46.02
828,1827,Social Media,10043,500,10,989.34
829,1828,Email,10069,483,7,432.52
830,1829,Social Media,9835,519,12,619.17
831,1830,TV,9938,514,5,294.63
832,1831,Email,9764,499,12,1330.54
833,1832,Billboard,10161,526,11,107.15
834,1833,TV,9991,483,8,202.96
835,1834,TV,10015,523,10,730.23
836,1835,TV,9970,468,10,165.36
837,1836,Email,9957,519,10,384.85
838,1837,Email,10075,506,9,58.09
839,1838,Social Media,10052,539,15,255.16
840,1839,Social Media,10129,515,5,43.02
841,1840,Billboard,9935,500,9,119.29
842,1841,Email,9876,500,12,1172.58
843,1842,Social Media,10096,489,15,155.7
844,1843,Email,9969,515,7,1082.47
845,1844,TV,10138,465,8,616.78
846,1845,TV,10024,493,12,59.12
847,1846,TV,9805,494,14,277.03
848,1847,Social Media,9804,512,11,112.99
849,1848,TV,9996,516,11,720.98
850,1849,Email,10049,475,17,1416.62
851,1850,Social Media,10068,510,4,1074.12
852,1851,TV,10012,522,15,234.06
853,1852,Social Media,9970,509,13,373.6
854,1853,Email,10099,509,10,144.24
855,1854,Email,10111,546,12,85.34
856,1855,Social Media,10034,493,9,175.87
857,1856,Social Media,9907,527,8,82.06
858,1857,Email,9952,464,8,120.26
859,1858,TV,9937,520,10,379.13
860,1859,Email,10044,501,7,262.81
861,1860,Social Media,9957,487,8,455.95
862,1861,TV,9970,517,11,150.39
863,1862,Social Media,10062,528,9,349.61
864,1863,Social Media,10211,482,17,1541.16
865,1864,Billboard,10069,472,19,285.64
866,1865,TV,10053,507,14,472.82
867,1866,Email,9951,502,8,389.34
868,1867,Email,10062,476,10,412.31
869,1868,TV,9949,503,13,935.68
870,1869,TV,10075,487,10,258.45
871,1870,Social Media,10035,488,14,540.39
872,1871,Email,9999,504,11,347.23
873,1872,Social Media,10016,503,15,1085.31
874,1873,Social Media,9901,466,14,738.48
875,1874,Email,9946,524,15,742.04
876,1875,Email,9941,486,8,395.49
877,1876,Email,9900,495,7,507.82
878,1877,Social Media,9875,505,13,207.45
879,1878,Email,9992,509,7,250.14
880,1879,Social Media,9928,497,10,303.72
881,1880,Email,10039,476,5,424.62
882,1881,Email,9973,525,10,345.24
883,1882,Social Media,10163,519,5,762.84
884,1883,Social Media,10158,511,19,768.14
885,1884,Social Media,10066,505,15,367.36
886,1885,Email,9950,493,11,206.14
887,1886,Email,9883,471,8,339.91
888,1887,Email,10055,482,10,466.84
889,1888,TV,9972,475,11,395.71
890,1889,TV,10033,514,14,214.83
891,1890,Email,10018,516,8,995.16
892,1891,TV,10024,514,10,332.81
893,1892,Email,10002,518,6,351.21
894,1893,Email,9990,478,8,416.4
895,1894,Social Media,10022,466,6,827.73
896,1895,Email,9990,533,14,109.48
897,1896,TV,9921,502,13,210.14
898,1897,TV,9967,505,16,61.73
899,1898,Email,10199,476,10,388.58
900,1899,Social Media,10033,525,14,648.83
901,1900,Social Media,10015,448,10,103.1
902,1901,Social Media,9963,480,11,371.16
903,1902,Social Media,9961,504,11,293.99
904,1903,TV,9937,543,8,307.76
905,1904,TV,9978,496,8,1148.34
906,1905,Email,10006,515,11,177.41
907,1906,Email,9915,506,7,557.92
908,1907,Email,10172,486,12,275.45
909,1908,Social Media,10017,502,10,457.99
910,1909,TV,10039,519,16,1094.87
911,1910,Social Media,9909,499,10,1126.5
912,1911,Billboard,10100,510,12,1090.09
913,1912,Social Media,10068,490,13,273.28
914,1913,Email,10015,517,4,389.53
915,1914,Email,10108,521,10,411.84
916,1915,Email,9986,501,9,319.65
917,1916,Email,10144,510,7,266.46
918,1917,Email,9989,516,14,191.89
919,1918,Social Media,9998,530,12,622.05
920,1919,Email,9799,516,8,170.62
921,1920,Social Media,9891,512,11,237.45
922,1921,Social Media,9869,504,14,1490.44
923,1922,Email,9981,480,8,708.72
924,1923,Email,9933,539,18,200.5
925,1924,TV,10026,495,8,215.11
926,1925,Email,9926,522,15,244.32
927,1926,Billboard,10172,484,11,226.05
928,1927,Email,9946,505,17,155.27
929,1928,Social Media,9816,490,12,217.94
930,1929,Social Media,10223,501,13,704.12
931,1930,Social Media,10040,469,11,348.43
932,1931,Social Media,10194,480,10,136.65
933,1932,TV,10132,525,16,644.17
934,1933,TV,9945,500,11,116.24
935,1934,Email,10040,490,9,115.95
936,1935,Social Media,10115,504,16,315.8
937,1936,Social Media,10120,458,11,250.55
938,1937,TV,9989,449,14,396.97
939,1938,Social Media,9806,496,8,481.27
940,1939,Email,10054,513,10,34.05
941,1940,Email,10077,496,14,325.7
942,1941,Email,10134,492,6,436.27
943,1942,Billboard,9870,493,8,142.42
944,1943,Email,9904,485,11,394.69
945,1944,Email,9982,527,8,123.5
946,1945,Email,10009,488,11,257.81
947,1946,Billboard,9941,489,4,777.16
948,1947,Email,10039,515,14,1050.69
949,1948,TV,10050,472,8,47.68
950,1949,Email,9975,473,14,459.09
951,1950,Email,9897,492,8,357.33
952,1951,Social Media,9967,477,12,176.39
953,1952,Email,10030,483,8,414.14
954,1953,Social Media,9937,510,19,547.14
955,1954,Email,10065,488,13,207.01
956,1955,TV,9948,467,10,60.36
957,1956,Email,9972,485,12,1050.93
958,1957,Email,9956,504,14,463.97
959,1958,Email,9872,525,10,316.03
960,1959,Email,10028,451,9,819.09
961,1960,TV,10000,485,7,455.32
962,1961,Social Media,10074,512,10,21.8
963,1962,Social Media,9967,486,13,641.28
964,1963,Social Media,10005,502,10,82.9
965,1964,Social Media,10145,518,14,790.78
966,1965,Social Media,9819,510,10,380.76
967,1966,Social Media,9957,516,7,430.31
968,1967,Social Media,10033,499,5,406.35
969,1968,Social Media,10069,529,15,520.59
970,1969,Email,10022,506,10,246.25
971,1970,TV,9997,499,7,121.69
972,1971,Social Media,10094,491,10,451.06
973,1972,TV,10019,506,8,527.82
974,1973,Email,10059,532,11,424.35
975,1974,Social Media,10060,515,11,582.34
976,1975,Billboard,9918,511,18,398.21
977,1976,Billboard,9985,489,6,253.29
978,1977,Billboard,10033,515,11,454.54
979,1978,Social Media,10125,510,12,277.86
980,1979,Email,10012,505,15,794.34
981,1980,Email,9867,503,10,562.28
982,1981,Email,9927,480,7,469.75
983,1982,Social Media,9998,519,11,469.51
984,1983,Email,9953,538,9,203.1
985,1984,Social Media,9955,514,5,583.48
986,1985,Social Media,9857,524,11,58.58
987,1986,Social Media,9918,526,15,462.82
988,1987,Email,9972,479,8,482.86
989,1988,TV,10160,493,13,770.62
990,1989,Social Media,9967,472,16,76.78
991,1990,Social Media,10016,505,8,588.34
992,1991,Social Media,10078,497,5,544.15
993,1992,Email,9920,515,7,542.06
994,1993,TV,9992,488,10,188.35
995,1994,Email,10024,537,13,981.33
996,1995,Billboard,10000,488,10,801.84
997,1996,TV,9925,498,12,171.88
998,1997,Email,9969,468,11,63.96
999,1998,Email,10045,477,10,73.78
1000,1999,Email,10050,467,9,248.12
1001,2000,Email,9840,465,9,229.5
1002,2001,TV,10078,508,13,226.66
1003,2002,Billboard,10150,554,10,595.93
1004,2003,Social Media,9956,498,9,336.09
1005,2004,Social Media,9828,489,12,668.39
1006,2005,Social Media,9996,483,12,306.85
1007,2006,Email,10076,501,7,441.18
1008,2007,Social Media,9876,513,11,309.6
1009,2008,Social Media,10080,529,7,559.53
1010,2009,Billboard,10056,555,6,404.37
1011,2010,Social Media,10173,503,12,523.57
1012,2011,TV,10007,504,13,444
1013,2012,Email,10177,476,10,204.37
1014,2013,TV,10067,493,9,291.9
1015,2014,Social Media,10036,511,16,246.51
1016,2015,Social Media,9962,488,5,39.43
1017,2016,Social Media,10054,538,10,266.16
1018,2017,Social Media,9961,510,14,562.59
1019,2018,TV,9905,453,11,683.77
1020,2019,Email,9953,478,13,722.13
1021,2020,Email,9991,488,8,315.7
1022,2021,Email,9905,540,11,484.24
1023,2022,TV,9970,506,8,1013.85
1024,2023,Social Media,9958,457,12,360.68
1025,2024,Email,10039,490,9,757.34
1026,2025,Email,9802,491,16,306.12
1027,2026,Email,10012,472,11,276.87
1028,2027,Email,10032,515,11,222.37
1029,2028,Email,10044,501,11,469.34
1030,2029,Email,10075,494,13,434.87
1031,2030,Social Media,10051,504,12,228.74
1032,2031,Email,9996,487,12,312.63
1033,2032,TV,10021,506,7,375.22
1034,2033,Email,10005,469,7,188.48
1035,2034,TV,10118,502,6,345.02
1036,2035,Social Media,9974,481,5,215.09
1037,2036,Social Media,10010,463,9,82.2
1038,2037,Email,9998,516,10,375.05
1039,2038,Email,10011,469,6,283.1
1040,2039,Social Media,10011,510,13,754.01
1041,2040,TV,10047,524,11,500.64
1042,2041,TV,10135,530,13,205.54
1043,2042,Email,10079,512,12,212.31
1044,2043,TV,10092,496,10,545.16
1045,2044,Email,10002,493,6,603.68
1046,2045,TV,10211,517,11,469.27
1047,2046,Social Media,10070,501,10,169.31
1048,2047,Billboard,10015,472,7,107.09
1049,2048,Email,9989,481,11,895.35
1050,2049,Email,10237,509,7,293.13
1051,2050,Billboard,9957,491,11,172.05
1052,2051,Email,9995,498,11,265.95
1053,2052,TV,10019,515,13,138
1054,2053,Social Media,10020,520,7,441.56
1055,2054,Email,9880,486,11,537.53
1056,2055,Social Media,10074,492,10,563.79
1057,2056,Social Media,9909,492,7,519.36
1058,2057,Social Media,10191,498,12,171.89
1059,2058,Social Media,9933,497,10,333.02
1060,2059,Billboard,10054,502,17,166.61
1061,2060,Email,9993,461,8,254.95
1062,2061,Billboard,9859,502,13,1023.65
1063,2062,Email,10184,510,16,737.83
1064,2063,Social Media,9868,521,8,349.04
1065,2064,Email,10077,485,11,60.42
1066,2065,Social Media,9998,504,18,1074.86
1067,2066,Email,10165,521,10,663.06
1068,2067,Social Media,9938,505,12,144.44
1069,2068,Social Media,10001,465,10,484
1070,2069,Social Media,9970,515,15,363.18
1071,2070,TV,9949,508,11,457.66
1072,2071,Email,10034,489,11,150.32
1073,2072,Email,10042,516,9,869.23
1074,2073,Social Media,9867,507,12,398.53
1075,2074,Billboard,10116,486,10,680.91
1076,2075,Email,9975,460,9,199.11
1077,2076,Social Media,10024,484,10,155.67
1078,2077,Email,9965,519,12,731.8
1079,2078,Social Media,10048,511,9,267.59
1080,2079,TV,9977,518,7,518.51
1081,2080,Social Media,10053,481,14,559.94
1082,2081,Social Media,10040,509,11,284.61
1083,2082,TV,10144,483,15,194.35
1084,2083,Social Media,10239,515,6,19.73
1085,2084,TV,10060,478,9,153.98
1086,2085,Email,10009,514,9,175.22
1087,2086,Social Media,10053,457,7,211.7
1088,2087,Social Media,9891,471,7,291.5
1089,2088,TV,9874,469,10,387.84
1090,2089,TV,10110,507,10,949.81
1091,2090,Social Media,10038,513,12,617.8
1092,2091,Social Media,10008,481,14,94.14
1093,2092,Email,10073,493,7,218.89
1094,2093,TV,10200,494,9,262.98
1095,2094,Social Media,10163,496,6,690.09
1096,2095,Email,9838,501,7,112.06
1097,2096,TV,10039,541,10,212.13
1098,2097,Social Media,10069,532,14,190.66
1099,2098,Social Media,9921,506,7,304.65
1100,2099,Social Media,10169,498,13,550.97
1101,2100,Email,10035,529,13,466.44
1102,2101,Billboard,10018,472,9,1104.25
1103,2102,Email,9919,484,6,511.38
1104,2103,Billboard,9977,492,12,645.94
1105,2104,Email,10223,528,15,531.88
1106,2105,TV,10060,505,8,150.22
1107,2106,Social Media,9781,461,13,419.67
1108,2107,TV,9819,498,4,378.79
1109,2108,Billboard,10119,514,9,334.93
1110,2109,Social Media,9923,461,11,52.61
1111,2110,Email,10049,505,7,392.14
1112,2111,TV,10200,509,17,206.32
1113,2112,Social Media,9868,459,7,232.23
1114,2113,Social Media,9949,514,10,183.61
1115,2114,TV,10051,507,7,776.12
1116,2115,Email,10189,515,8,262.56
1117,2116,TV,10233,490,11,619.1
1118,2117,Email,10044,504,8,710.69
1119,2118,Email,9997,480,13,346.79
1120,2119,Email,9946,525,10,138.22
1121,2120,Social Media,9961,507,11,609.74
1122,2121,Email,10038,493,12,579.44
1123,2122,Social Media,9975,487,12,190.33
1124,2123,TV,10187,497,11,531.03
1125,2124,Email,10014,514,11,292.98
1126,2125,TV,9908,511,6,214.05
1127,2126,Email,9992,476,7,270.09
1128,2127,Email,10162,544,9,493.91
1129,2128,Social Media,9920,515,10,237.28
1130,2129,Email,10008,559,13,462.36
1131,2130,TV,9992,482,10,771.24
1132,2131,Email,10011,534,8,752.95
1133,2132,Email,9912,486,10,493.92
1134,2133,Email,10019,459,14,1103.07
1135,2134,TV,9984,537,5,208.78
1136,2135,Email,9975,533,10,473.04
1137,2136,TV,9935,498,12,699.72
1138,2137,Email,10081,529,12,290.47
1139,2138,TV,10052,474,9,294.29
1140,2139,TV,10228,526,9,1093.12
1141,2140,TV,9832,512,9,438.55
1142,2141,Social Media,10197,518,12,187.91
1143,2142,TV,9865,476,8,844.72
1144,2143,Email,10124,473,12,35.02
1145,2144,Billboard,9900,480,11,700.29
1146,2145,Email,9954,475,9,569.9
1147,2146,Email,9940,483,13,845.89
1148,2147,TV,10006,503,9,704.79
1149,2148,Social Media,10079,490,7,301.38
1150,2149,TV,9977,506,10,491.96
1151,2150,Social Media,9894,517,11,442.12
1152,2151,Email,10054,483,11,227.05
1153,2152,Social Media,9916,481,5,615
1154,2153,Email,9944,501,15,191.4
1155,2154,Email,10246,462,14,705.82
1156,2155,Social Media,10126,467,8,274.38
1157,2156,Email,10057,528,6,161.87
1158,2157,Email,9940,496,10,66.66
1159,2158,Billboard,9910,522,13,115.23
1160,2159,TV,10121,502,13,238.75
1161,2160,Social Media,9957,523,7,215.69
1162,2161,TV,10000,461,9,213.46
1163,2162,Social Media,9877,482,12,459.44
1164,2163,Social Media,10106,514,10,245.59
1165,2164,TV,10117,475,6,739.73
1166,2165,TV,9946,483,11,202.29
1167,2166,TV,9977,545,6,474.2
1168,2167,Email,9948,487,5,372.13
1169,2168,Email,10021,488,10,780.96
1170,2169,Social Media,9994,527,9,265.15
1171,2170,Email,10021,475,9,80.77
1172,2171,TV,10113,493,7,233.91
1173,2172,Social Media,9893,505,10,466.03
1174,2173,Email,9992,496,9,2147.04
1175,2174,Email,10022,464,11,67.63
1176,2175,Social Media,9995,505,11,696.8
1177,2176,Email,10039,504,7,264.9
1178,2177,Email,9952,499,14,649.2
1179,2178,Social Media,9904,485,13,398.39
1180,2179,Email,10040,551,9,860.1
1181,2180,Email,10044,535,15,430.59
1182,2181,TV,9893,459,18,624.22
1183,2182,Social Media,10016,510,9,210.48
1184,2183,Billboard,9925,479,5,842.12
1185,2184,TV,10004,514,15,733.16
1186,2185,Billboard,9827,491,8,122.78
1187,2186,TV,9963,514,12,508.88
1188,2187,Social Media,9925,503,14,151.11
1189,2188,Social Media,9838,490,13,251.81
1190,2189,Email,10073,507,12,254.97
1191,2190,TV,10117,490,14,460.88
1192,2191,Social Media,9930,498,6,386.7
1193,2192,Social Media,9959,510,7,113.14
1194,2193,Social Media,9684,482,7,515.84
1195,2194,Email,9932,498,11,648.5
1196,2195,TV,10016,478,10,605.52
1197,2196,TV,10051,456,9,800.83
1198,2197,TV,9923,508,8,794.47
1199,2198,Billboard,9929,515,10,535.31
1200,2199,Email,10100,493,12,254.73
1201,2200,TV,9784,502,7,90.94
1202,2201,Billboard,10131,492,10,425.05
1203,2202,Email,9965,515,14,393.31
1204,2203,Billboard,9942,539,13,784.47
1205,2204,Social Media,9993,493,8,1170.29
1206,2205,TV,10165,502,9,1051.61
1207,2206,Social Media,10106,512,22,220.37
1208,2207,Email,10150,506,13,441.19
1209,2208,Email,9975,481,11,422.16
1210,2209,Email,10285,494,3,1107.66
1211,2210,Billboard,9993,506,13,367.05
1212,2211,Social Media,10075,505,9,219.02
